136,130,고객사별 상세 통계 엑셀 리포트 다운로드,메시지 관리 & 통계 > 통계 > 마케팅비즈챗 > 고객사별 상세 통계 > 엑셀 리포트 다운로드,/stat/mk/custom/detail/excel,F,ADMIN,6,4,Y,NULL,2017-08-14 18:01:34,INIT,INIT,2017-08-14 18:01:34,INIT,INIT
138,116,고객사별 특번 리스트 조회,메시지 관리 & 통계 > 통계 > 알림비즈챗 > 고객사별 상세 통계,/stat/ar/custom/spcnumlist,F,ADMIN,2,4,Y,NULL,2017-08-14 18:01:34,INIT,INIT,2017-08-14 18:01:34,INIT,INIT
139,123,고객사별 특번 리스트 조회,메시지 관리 & 통계 > 통계 > CS비즈챗 > 고객사별 상세 통계,/stat/cs/custom/spcnumlist,F,ADMIN,2,4,Y,NULL,2017-08-14 18:01:34,INIT,INIT,2017-08-14 18:01:34,INIT,INIT
140,130,고객사별 특번 리스트 조회,메시지 관리 & 통계 > 통계 > 마케팅비즈챗 > 고객사별 상세 통계,/stat/mk/custom/spcnumlist,F,ADMIN,2,4,Y,NULL,2017-08-14 18:01:34,INIT,INIT,2017-08-14 18:01:34,INIT,INIT
144,25,엑셀 다운로드,운영 관리 > 공지사항 관리 > 엑셀 다운로드,/noti/notiExcelDownload,F,ADMIN,3,3,Y,NULL,2017-09-04 15:40:38,INIT,INIT,2017-09-04 15:40:38,INIT,INIT
146,123,고객사 전체 통계,메시지 관리 & 통계 > 통계 > CS비즈챗 > 고객사 전체 통계 > 고객사 전체 통계,/stat/cs/all,M,ADMIN,1,4,Y,NULL,2017-09-19 19:59:27,INIT,INIT,2017-09-19 19:59:27,INIT,INIT
147,146,고객사 전체 통계 상세내역,메시지 관리 & 통계 > 통계 > CS비즈챗 > 고객사 전체 통계 > 고객사 전체 통계 상세내역,/stat/cs/all/detail,P,ADMIN,1,5,Y,NULL,2017-09-19 19:59:27,INIT,INIT,2017-09-19 19:59:27,INIT,INIT
148,146,엑셀 리포트 다운로드,메시지 관리 & 통계 > 통계 > CS비즈챗 > 고객사 전체 통계 > 엑셀 리포트 다운로드,/stat/cs/all/detail/excel,F,ADMIN,1,4,Y,NULL,2017-09-19 19:59:27,INIT,INIT,2017-09-19 19:59:27,INIT,INIT
149,123,엑셀 리포트 다운로드,메시지 관리 & 통계 > 통계 > CS비즈챗 > 고객사 비교 통계 > 엑셀 리포트 다운로드,/stat/cs/excel,F,ADMIN,1,4,Y,NULL,2017-09-19 19:59:27,INIT,INIT,2017-09-19 19:59:27,INIT,INIT
150,125,상세 통계(상담 이력 조회),메시지 관리 & 통계 > 통계 > CS비즈챗 > 고객사별 상세 통계 > 상세 통계(상담 이력 조회),/stat/cs/consultHist,P,ADMIN,10,4,Y,NULL,2017-09-19 19:59:27,INIT,INIT,2017-09-19 19:59:27,INIT,INIT
